"";"tipo_veiculo";"nome_montadora";"marca";"mes_ano";"qtd_licenciada";"mes";"ano"
"361";"Automóveis";"Ford";"Ford";"jan_22";256;"jan";2022
"362";"Automóveis";"Ford";"Ford";"fev_22";200;"fev";2022
"363";"Automóveis";"Ford";"Ford";"mar_22";258;"mar";2022
"364";"Automóveis";"Ford";"Ford";"abr_22";244;"abr";2022
"365";"Automóveis";"Ford";"Ford";"mai_22";256;"mai";2022
"366";"Automóveis";"Ford";"Ford";"jun_22";368;"jun";2022
"367";"Automóveis";"Ford";"Ford";"jul_22";292;"jul";2022
"368";"Automóveis";"Ford";"Ford";"ago_22";285;"ago";2022
"369";"Automóveis";"Ford";"Ford";"set_22";NA;"set";2022
"370";"Automóveis";"Ford";"Ford";"out_22";NA;"out";2022
"371";"Automóveis";"Ford";"Ford";"nov_22";NA;"nov";2022
"372";"Automóveis";"Ford";"Ford";"dez_22";NA;"dez";2022
"373";"Automóveis";"Ford";"Ford";"jan_21";6202;"jan";2021
"374";"Automóveis";"Ford";"Ford";"fev_21";2438;"fev";2021
"375";"Automóveis";"Ford";"Ford";"mar_21";1920;"mar";2021
"376";"Automóveis";"Ford";"Ford";"abr_21";1547;"abr";2021
"377";"Automóveis";"Ford";"Ford";"mai_21";1619;"mai";2021
"378";"Automóveis";"Ford";"Ford";"jun_21";1227;"jun";2021
"379";"Automóveis";"Ford";"Ford";"jul_21";640;"jul";2021
"380";"Automóveis";"Ford";"Ford";"ago_21";372;"ago";2021
"381";"Automóveis";"Ford";"Ford";"set_21";274;"set";2021
"382";"Automóveis";"Ford";"Ford";"out_21";293;"out";2021
"383";"Automóveis";"Ford";"Ford";"nov_21";399;"nov";2021
"384";"Automóveis";"Ford";"Ford";"dez_21";336;"dez";2021
"385";"Automóveis";"Ford";"Ford";"jan_20";12793;"jan";2020
"386";"Automóveis";"Ford";"Ford";"fev_20";13759;"fev";2020
"387";"Automóveis";"Ford";"Ford";"mar_20";12840;"mar";2020
"388";"Automóveis";"Ford";"Ford";"abr_20";3369;"abr";2020
"389";"Automóveis";"Ford";"Ford";"mai_20";3021;"mai";2020
"390";"Automóveis";"Ford";"Ford";"jun_20";6029;"jun";2020
"391";"Automóveis";"Ford";"Ford";"jul_20";8687;"jul";2020
"392";"Automóveis";"Ford";"Ford";"ago_20";8954;"ago";2020
"393";"Automóveis";"Ford";"Ford";"set_20";10773;"set";2020
"394";"Automóveis";"Ford";"Ford";"out_20";12615;"out";2020
"395";"Automóveis";"Ford";"Ford";"nov_20";12587;"nov";2020
"396";"Automóveis";"Ford";"Ford";"dez_20";14027;"dez";2020
"397";"Automóveis";"General Motors";"GM";"jan_22";12363;"jan";2022
"398";"Automóveis";"General Motors";"GM";"fev_22";15622;"fev";2022
"399";"Automóveis";"General Motors";"GM";"mar_22";16638;"mar";2022
"400";"Automóveis";"General Motors";"GM";"abr_22";18492;"abr";2022
"401";"Automóveis";"General Motors";"GM";"mai_22";22640;"mai";2022
"402";"Automóveis";"General Motors";"GM";"jun_22";16146;"jun";2022
"403";"Automóveis";"General Motors";"GM";"jul_22";25706;"jul";2022
"404";"Automóveis";"General Motors";"GM";"ago_22";28441;"ago";2022
"405";"Automóveis";"General Motors";"GM";"set_22";NA;"set";2022
"406";"Automóveis";"General Motors";"GM";"out_22";NA;"out";2022
"407";"Automóveis";"General Motors";"GM";"nov_22";NA;"nov";2022
"408";"Automóveis";"General Motors";"GM";"dez_22";NA;"dez";2022
"409";"Automóveis";"General Motors";"GM";"jan_21";23972;"jan";2021
"410";"Automóveis";"General Motors";"GM";"fev_21";23068;"fev";2021
"411";"Automóveis";"General Motors";"GM";"mar_21";21499;"mar";2021
"412";"Automóveis";"General Motors";"GM";"abr_21";18420;"abr";2021
"413";"Automóveis";"General Motors";"GM";"mai_21";14826;"mai";2021
"414";"Automóveis";"General Motors";"GM";"jun_21";8080;"jun";2021
"415";"Automóveis";"General Motors";"GM";"jul_21";5151;"jul";2021
"416";"Automóveis";"General Motors";"GM";"ago_21";4121;"ago";2021
"417";"Automóveis";"General Motors";"GM";"set_21";13717;"set";2021
"418";"Automóveis";"General Motors";"GM";"out_21";15293;"out";2021
"419";"Automóveis";"General Motors";"GM";"nov_21";25317;"nov";2021
"420";"Automóveis";"General Motors";"GM";"dez_21";31455;"dez";2021
"421";"Automóveis";"General Motors";"GM";"jan_20";32408;"jan";2020
"422";"Automóveis";"General Motors";"GM";"fev_20";32109;"fev";2020
"423";"Automóveis";"General Motors";"GM";"mar_20";23123;"mar";2020
"424";"Automóveis";"General Motors";"GM";"abr_20";8386;"abr";2020
"425";"Automóveis";"General Motors";"GM";"mai_20";8237;"mai";2020
"426";"Automóveis";"General Motors";"GM";"jun_20";17296;"jun";2020
"427";"Automóveis";"General Motors";"GM";"jul_20";25489;"jul";2020
"428";"Automóveis";"General Motors";"GM";"ago_20";25874;"ago";2020
"429";"Automóveis";"General Motors";"GM";"set_20";28314;"set";2020
"430";"Automóveis";"General Motors";"GM";"out_20";30275;"out";2020
"431";"Automóveis";"General Motors";"GM";"nov_20";35129;"nov";2020
"432";"Automóveis";"General Motors";"GM";"dez_20";38645;"dez";2020
"433";"Automóveis";"Honda Automóveis";"Honda";"jan_22";4728;"jan";2022
"434";"Automóveis";"Honda Automóveis";"Honda";"fev_22";4096;"fev";2022
"435";"Automóveis";"Honda Automóveis";"Honda";"mar_22";4693;"mar";2022
"436";"Automóveis";"Honda Automóveis";"Honda";"abr_22";4176;"abr";2022
"437";"Automóveis";"Honda Automóveis";"Honda";"mai_22";4244;"mai";2022
"438";"Automóveis";"Honda Automóveis";"Honda";"jun_22";4016;"jun";2022
"439";"Automóveis";"Honda Automóveis";"Honda";"jul_22";3975;"jul";2022
"440";"Automóveis";"Honda Automóveis";"Honda";"ago_22";4081;"ago";2022
"441";"Automóveis";"Honda Automóveis";"Honda";"set_22";NA;"set";2022
"442";"Automóveis";"Honda Automóveis";"Honda";"out_22";NA;"out";2022
"443";"Automóveis";"Honda Automóveis";"Honda";"nov_22";NA;"nov";2022
"444";"Automóveis";"Honda Automóveis";"Honda";"dez_22";NA;"dez";2022
"445";"Automóveis";"Honda Automóveis";"Honda";"jan_21";6386;"jan";2021
"446";"Automóveis";"Honda Automóveis";"Honda";"fev_21";7314;"fev";2021
"447";"Automóveis";"Honda Automóveis";"Honda";"mar_21";7113;"mar";2021
"448";"Automóveis";"Honda Automóveis";"Honda";"abr_21";5828;"abr";2021
"449";"Automóveis";"Honda Automóveis";"Honda";"mai_21";7060;"mai";2021
"450";"Automóveis";"Honda Automóveis";"Honda";"jun_21";6461;"jun";2021
"451";"Automóveis";"Honda Automóveis";"Honda";"jul_21";6011;"jul";2021
"452";"Automóveis";"Honda Automóveis";"Honda";"ago_21";8074;"ago";2021
"453";"Automóveis";"Honda Automóveis";"Honda";"set_21";7684;"set";2021
"454";"Automóveis";"Honda Automóveis";"Honda";"out_21";6588;"out";2021
"455";"Automóveis";"Honda Automóveis";"Honda";"nov_21";5807;"nov";2021
"456";"Automóveis";"Honda Automóveis";"Honda";"dez_21";7128;"dez";2021
"457";"Automóveis";"Honda Automóveis";"Honda";"jan_20";8412;"jan";2020
"458";"Automóveis";"Honda Automóveis";"Honda";"fev_20";8722;"fev";2020
"459";"Automóveis";"Honda Automóveis";"Honda";"mar_20";6944;"mar";2020
"460";"Automóveis";"Honda Automóveis";"Honda";"abr_20";1500;"abr";2020
"461";"Automóveis";"Honda Automóveis";"Honda";"mai_20";2433;"mai";2020
"462";"Automóveis";"Honda Automóveis";"Honda";"jun_20";6298;"jun";2020
"463";"Automóveis";"Honda Automóveis";"Honda";"jul_20";5807;"jul";2020
"464";"Automóveis";"Honda Automóveis";"Honda";"ago_20";7321;"ago";2020
"465";"Automóveis";"Honda Automóveis";"Honda";"set_20";8696;"set";2020
"466";"Automóveis";"Honda Automóveis";"Honda";"out_20";9419;"out";2020
"467";"Automóveis";"Honda Automóveis";"Honda";"nov_20";8931;"nov";2020
"468";"Automóveis";"Honda Automóveis";"Honda";"dez_20";9646;"dez";2020
"469";"Automóveis";"HPE";"Mitsubishi";"jan_22";403;"jan";2022
"470";"Automóveis";"HPE";"Mitsubishi";"fev_22";657;"fev";2022
"471";"Automóveis";"HPE";"Mitsubishi";"mar_22";636;"mar";2022
"472";"Automóveis";"HPE";"Mitsubishi";"abr_22";601;"abr";2022
"473";"Automóveis";"HPE";"Mitsubishi";"mai_22";893;"mai";2022
"474";"Automóveis";"HPE";"Mitsubishi";"jun_22";586;"jun";2022
"475";"Automóveis";"HPE";"Mitsubishi";"jul_22";439;"jul";2022
"476";"Automóveis";"HPE";"Mitsubishi";"ago_22";462;"ago";2022
"477";"Automóveis";"HPE";"Mitsubishi";"set_22";NA;"set";2022
"478";"Automóveis";"HPE";"Mitsubishi";"out_22";NA;"out";2022
"479";"Automóveis";"HPE";"Mitsubishi";"nov_22";NA;"nov";2022
"480";"Automóveis";"HPE";"Mitsubishi";"dez_22";NA;"dez";2022
"481";"Automóveis";"HPE";"Mitsubishi";"jan_21";603;"jan";2021
"482";"Automóveis";"HPE";"Mitsubishi";"fev_21";626;"fev";2021
"483";"Automóveis";"HPE";"Mitsubishi";"mar_21";638;"mar";2021
"484";"Automóveis";"HPE";"Mitsubishi";"abr_21";665;"abr";2021
"485";"Automóveis";"HPE";"Mitsubishi";"mai_21";651;"mai";2021
"486";"Automóveis";"HPE";"Mitsubishi";"jun_21";647;"jun";2021
"487";"Automóveis";"HPE";"Mitsubishi";"jul_21";702;"jul";2021
"488";"Automóveis";"HPE";"Mitsubishi";"ago_21";673;"ago";2021
"489";"Automóveis";"HPE";"Mitsubishi";"set_21";683;"set";2021
"490";"Automóveis";"HPE";"Mitsubishi";"out_21";522;"out";2021
"491";"Automóveis";"HPE";"Mitsubishi";"nov_21";582;"nov";2021
"492";"Automóveis";"HPE";"Mitsubishi";"dez_21";495;"dez";2021
"493";"Automóveis";"HPE";"Mitsubishi";"jan_20";669;"jan";2020
"494";"Automóveis";"HPE";"Mitsubishi";"fev_20";594;"fev";2020
"495";"Automóveis";"HPE";"Mitsubishi";"mar_20";574;"mar";2020
"496";"Automóveis";"HPE";"Mitsubishi";"abr_20";172;"abr";2020
"497";"Automóveis";"HPE";"Mitsubishi";"mai_20";267;"mai";2020
"498";"Automóveis";"HPE";"Mitsubishi";"jun_20";552;"jun";2020
"499";"Automóveis";"HPE";"Mitsubishi";"jul_20";708;"jul";2020
"500";"Automóveis";"HPE";"Mitsubishi";"ago_20";763;"ago";2020
"501";"Automóveis";"HPE";"Mitsubishi";"set_20";926;"set";2020
"502";"Automóveis";"HPE";"Mitsubishi";"out_20";922;"out";2020
"503";"Automóveis";"HPE";"Mitsubishi";"nov_20";872;"nov";2020
"504";"Automóveis";"HPE";"Mitsubishi";"dez_20";820;"dez";2020
"505";"Automóveis";"HPE";"Suzuki";"jan_22";99;"jan";2022
"506";"Automóveis";"HPE";"Suzuki";"fev_22";135;"fev";2022
"507";"Automóveis";"HPE";"Suzuki";"mar_22";156;"mar";2022
"508";"Automóveis";"HPE";"Suzuki";"abr_22";149;"abr";2022
"509";"Automóveis";"HPE";"Suzuki";"mai_22";112;"mai";2022
"510";"Automóveis";"HPE";"Suzuki";"jun_22";96;"jun";2022
"511";"Automóveis";"HPE";"Suzuki";"jul_22";86;"jul";2022
"512";"Automóveis";"HPE";"Suzuki";"ago_22";75;"ago";2022
"513";"Automóveis";"HPE";"Suzuki";"set_22";NA;"set";2022
"514";"Automóveis";"HPE";"Suzuki";"out_22";NA;"out";2022
"515";"Automóveis";"HPE";"Suzuki";"nov_22";NA;"nov";2022
"516";"Automóveis";"HPE";"Suzuki";"dez_22";NA;"dez";2022
"517";"Automóveis";"HPE";"Suzuki";"jan_21";163;"jan";2021
"518";"Automóveis";"HPE";"Suzuki";"fev_21";153;"fev";2021
"519";"Automóveis";"HPE";"Suzuki";"mar_21";143;"mar";2021
"520";"Automóveis";"HPE";"Suzuki";"abr_21";137;"abr";2021
"521";"Automóveis";"HPE";"Suzuki";"mai_21";135;"mai";2021
"522";"Automóveis";"HPE";"Suzuki";"jun_21";174;"jun";2021
"523";"Automóveis";"HPE";"Suzuki";"jul_21";167;"jul";2021
"524";"Automóveis";"HPE";"Suzuki";"ago_21";154;"ago";2021
"525";"Automóveis";"HPE";"Suzuki";"set_21";156;"set";2021
"526";"Automóveis";"HPE";"Suzuki";"out_21";134;"out";2021
"527";"Automóveis";"HPE";"Suzuki";"nov_21";129;"nov";2021
"528";"Automóveis";"HPE";"Suzuki";"dez_21";129;"dez";2021
"529";"Automóveis";"HPE";"Suzuki";"jan_20";249;"jan";2020
"530";"Automóveis";"HPE";"Suzuki";"fev_20";257;"fev";2020
"531";"Automóveis";"HPE";"Suzuki";"mar_20";181;"mar";2020
"532";"Automóveis";"HPE";"Suzuki";"abr_20";83;"abr";2020
"533";"Automóveis";"HPE";"Suzuki";"mai_20";102;"mai";2020
"534";"Automóveis";"HPE";"Suzuki";"jun_20";174;"jun";2020
"535";"Automóveis";"HPE";"Suzuki";"jul_20";278;"jul";2020
"536";"Automóveis";"HPE";"Suzuki";"ago_20";270;"ago";2020
"537";"Automóveis";"HPE";"Suzuki";"set_20";280;"set";2020
"538";"Automóveis";"HPE";"Suzuki";"out_20";288;"out";2020
"539";"Automóveis";"HPE";"Suzuki";"nov_20";227;"nov";2020
"540";"Automóveis";"HPE";"Suzuki";"dez_20";221;"dez";2020
"541";"Automóveis";"Hyundai Motor";"Hyundai";"jan_22";12200;"jan";2022
"542";"Automóveis";"Hyundai Motor";"Hyundai";"fev_22";12543;"fev";2022
"543";"Automóveis";"Hyundai Motor";"Hyundai";"mar_22";13449;"mar";2022
"544";"Automóveis";"Hyundai Motor";"Hyundai";"abr_22";13949;"abr";2022
"545";"Automóveis";"Hyundai Motor";"Hyundai";"mai_22";19048;"mai";2022
"546";"Automóveis";"Hyundai Motor";"Hyundai";"jun_22";16361;"jun";2022
"547";"Automóveis";"Hyundai Motor";"Hyundai";"jul_22";14239;"jul";2022
"548";"Automóveis";"Hyundai Motor";"Hyundai";"ago_22";17720;"ago";2022
"549";"Automóveis";"Hyundai Motor";"Hyundai";"set_22";NA;"set";2022
"550";"Automóveis";"Hyundai Motor";"Hyundai";"out_22";NA;"out";2022
"551";"Automóveis";"Hyundai Motor";"Hyundai";"nov_22";NA;"nov";2022
"552";"Automóveis";"Hyundai Motor";"Hyundai";"dez_22";NA;"dez";2022
"553";"Automóveis";"Hyundai Motor";"Hyundai";"jan_21";13917;"jan";2021
"554";"Automóveis";"Hyundai Motor";"Hyundai";"fev_21";14477;"fev";2021
"555";"Automóveis";"Hyundai Motor";"Hyundai";"mar_21";16195;"mar";2021
"556";"Automóveis";"Hyundai Motor";"Hyundai";"abr_21";14114;"abr";2021
"557";"Automóveis";"Hyundai Motor";"Hyundai";"mai_21";16206;"mai";2021
"558";"Automóveis";"Hyundai Motor";"Hyundai";"jun_21";16090;"jun";2021
"559";"Automóveis";"Hyundai Motor";"Hyundai";"jul_21";14474;"jul";2021
"560";"Automóveis";"Hyundai Motor";"Hyundai";"ago_21";13813;"ago";2021
"561";"Automóveis";"Hyundai Motor";"Hyundai";"set_21";13965;"set";2021
"562";"Automóveis";"Hyundai Motor";"Hyundai";"out_21";13052;"out";2021
"563";"Automóveis";"Hyundai Motor";"Hyundai";"nov_21";13650;"nov";2021
"564";"Automóveis";"Hyundai Motor";"Hyundai";"dez_21";16840;"dez";2021
"565";"Automóveis";"Hyundai Motor";"Hyundai";"jan_20";12360;"jan";2020
"566";"Automóveis";"Hyundai Motor";"Hyundai";"fev_20";15520;"fev";2020
"567";"Automóveis";"Hyundai Motor";"Hyundai";"mar_20";12303;"mar";2020
"568";"Automóveis";"Hyundai Motor";"Hyundai";"abr_20";4154;"abr";2020
"569";"Automóveis";"Hyundai Motor";"Hyundai";"mai_20";4165;"mai";2020
"570";"Automóveis";"Hyundai Motor";"Hyundai";"jun_20";10666;"jun";2020
"571";"Automóveis";"Hyundai Motor";"Hyundai";"jul_20";13900;"jul";2020
"572";"Automóveis";"Hyundai Motor";"Hyundai";"ago_20";15182;"ago";2020
"573";"Automóveis";"Hyundai Motor";"Hyundai";"set_20";15812;"set";2020
"574";"Automóveis";"Hyundai Motor";"Hyundai";"out_20";16587;"out";2020
"575";"Automóveis";"Hyundai Motor";"Hyundai";"nov_20";17388;"nov";2020
"576";"Automóveis";"Hyundai Motor";"Hyundai";"dez_20";20257;"dez";2020
"577";"Automóveis";"Jaguar Land Rover";"Jaguar";"jan_22";37;"jan";2022
"578";"Automóveis";"Jaguar Land Rover";"Jaguar";"fev_22";27;"fev";2022
"579";"Automóveis";"Jaguar Land Rover";"Jaguar";"mar_22";34;"mar";2022
"580";"Automóveis";"Jaguar Land Rover";"Jaguar";"abr_22";10;"abr";2022
"581";"Automóveis";"Jaguar Land Rover";"Jaguar";"mai_22";22;"mai";2022
"582";"Automóveis";"Jaguar Land Rover";"Jaguar";"jun_22";7;"jun";2022
"583";"Automóveis";"Jaguar Land Rover";"Jaguar";"jul_22";11;"jul";2022
"584";"Automóveis";"Jaguar Land Rover";"Jaguar";"ago_22";21;"ago";2022
"585";"Automóveis";"Jaguar Land Rover";"Jaguar";"set_22";NA;"set";2022
"586";"Automóveis";"Jaguar Land Rover";"Jaguar";"out_22";NA;"out";2022
"587";"Automóveis";"Jaguar Land Rover";"Jaguar";"nov_22";NA;"nov";2022
"588";"Automóveis";"Jaguar Land Rover";"Jaguar";"dez_22";NA;"dez";2022
"589";"Automóveis";"Jaguar Land Rover";"Jaguar";"jan_21";28;"jan";2021
"590";"Automóveis";"Jaguar Land Rover";"Jaguar";"fev_21";29;"fev";2021
"591";"Automóveis";"Jaguar Land Rover";"Jaguar";"mar_21";15;"mar";2021
"592";"Automóveis";"Jaguar Land Rover";"Jaguar";"abr_21";11;"abr";2021
"593";"Automóveis";"Jaguar Land Rover";"Jaguar";"mai_21";22;"mai";2021
"594";"Automóveis";"Jaguar Land Rover";"Jaguar";"jun_21";24;"jun";2021
"595";"Automóveis";"Jaguar Land Rover";"Jaguar";"jul_21";31;"jul";2021
"596";"Automóveis";"Jaguar Land Rover";"Jaguar";"ago_21";46;"ago";2021
"597";"Automóveis";"Jaguar Land Rover";"Jaguar";"set_21";36;"set";2021
"598";"Automóveis";"Jaguar Land Rover";"Jaguar";"out_21";78;"out";2021
"599";"Automóveis";"Jaguar Land Rover";"Jaguar";"nov_21";31;"nov";2021
"600";"Automóveis";"Jaguar Land Rover";"Jaguar";"dez_21";60;"dez";2021
"601";"Automóveis";"Jaguar Land Rover";"Jaguar";"jan_20";108;"jan";2020
"602";"Automóveis";"Jaguar Land Rover";"Jaguar";"fev_20";135;"fev";2020
"603";"Automóveis";"Jaguar Land Rover";"Jaguar";"mar_20";124;"mar";2020
"604";"Automóveis";"Jaguar Land Rover";"Jaguar";"abr_20";27;"abr";2020
"605";"Automóveis";"Jaguar Land Rover";"Jaguar";"mai_20";16;"mai";2020
"606";"Automóveis";"Jaguar Land Rover";"Jaguar";"jun_20";94;"jun";2020
"607";"Automóveis";"Jaguar Land Rover";"Jaguar";"jul_20";118;"jul";2020
"608";"Automóveis";"Jaguar Land Rover";"Jaguar";"ago_20";113;"ago";2020
"609";"Automóveis";"Jaguar Land Rover";"Jaguar";"set_20";128;"set";2020
"610";"Automóveis";"Jaguar Land Rover";"Jaguar";"out_20";81;"out";2020
"611";"Automóveis";"Jaguar Land Rover";"Jaguar";"nov_20";44;"nov";2020
"612";"Automóveis";"Jaguar Land Rover";"Jaguar";"dez_20";38;"dez";2020
"613";"Automóveis";"Jaguar Land Rover";"Land Rover";"jan_22";336;"jan";2022
"614";"Automóveis";"Jaguar Land Rover";"Land Rover";"fev_22";364;"fev";2022
"615";"Automóveis";"Jaguar Land Rover";"Land Rover";"mar_22";338;"mar";2022
"616";"Automóveis";"Jaguar Land Rover";"Land Rover";"abr_22";259;"abr";2022
"617";"Automóveis";"Jaguar Land Rover";"Land Rover";"mai_22";297;"mai";2022
"618";"Automóveis";"Jaguar Land Rover";"Land Rover";"jun_22";248;"jun";2022
"619";"Automóveis";"Jaguar Land Rover";"Land Rover";"jul_22";262;"jul";2022
"620";"Automóveis";"Jaguar Land Rover";"Land Rover";"ago_22";286;"ago";2022
"621";"Automóveis";"Jaguar Land Rover";"Land Rover";"set_22";NA;"set";2022
"622";"Automóveis";"Jaguar Land Rover";"Land Rover";"out_22";NA;"out";2022
"623";"Automóveis";"Jaguar Land Rover";"Land Rover";"nov_22";NA;"nov";2022
"624";"Automóveis";"Jaguar Land Rover";"Land Rover";"dez_22";NA;"dez";2022
"625";"Automóveis";"Jaguar Land Rover";"Land Rover";"jan_21";225;"jan";2021
"626";"Automóveis";"Jaguar Land Rover";"Land Rover";"fev_21";524;"fev";2021
"627";"Automóveis";"Jaguar Land Rover";"Land Rover";"mar_21";582;"mar";2021
"628";"Automóveis";"Jaguar Land Rover";"Land Rover";"abr_21";555;"abr";2021
"629";"Automóveis";"Jaguar Land Rover";"Land Rover";"mai_21";456;"mai";2021
"630";"Automóveis";"Jaguar Land Rover";"Land Rover";"jun_21";371;"jun";2021
"631";"Automóveis";"Jaguar Land Rover";"Land Rover";"jul_21";294;"jul";2021
"632";"Automóveis";"Jaguar Land Rover";"Land Rover";"ago_21";343;"ago";2021
"633";"Automóveis";"Jaguar Land Rover";"Land Rover";"set_21";383;"set";2021
"634";"Automóveis";"Jaguar Land Rover";"Land Rover";"out_21";296;"out";2021
"635";"Automóveis";"Jaguar Land Rover";"Land Rover";"nov_21";565;"nov";2021
"636";"Automóveis";"Jaguar Land Rover";"Land Rover";"dez_21";575;"dez";2021
"637";"Automóveis";"Jaguar Land Rover";"Land Rover";"jan_20";505;"jan";2020
"638";"Automóveis";"Jaguar Land Rover";"Land Rover";"fev_20";554;"fev";2020
"639";"Automóveis";"Jaguar Land Rover";"Land Rover";"mar_20";450;"mar";2020
"640";"Automóveis";"Jaguar Land Rover";"Land Rover";"abr_20";140;"abr";2020
"641";"Automóveis";"Jaguar Land Rover";"Land Rover";"mai_20";171;"mai";2020
"642";"Automóveis";"Jaguar Land Rover";"Land Rover";"jun_20";579;"jun";2020
"643";"Automóveis";"Jaguar Land Rover";"Land Rover";"jul_20";634;"jul";2020
"644";"Automóveis";"Jaguar Land Rover";"Land Rover";"ago_20";482;"ago";2020
"645";"Automóveis";"Jaguar Land Rover";"Land Rover";"set_20";328;"set";2020
"646";"Automóveis";"Jaguar Land Rover";"Land Rover";"out_20";262;"out";2020
"647";"Automóveis";"Jaguar Land Rover";"Land Rover";"nov_20";243;"nov";2020
"648";"Automóveis";"Jaguar Land Rover";"Land Rover";"dez_20";273;"dez";2020
"649";"Automóveis";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"jan_22";434;"jan";2022
"650";"Automóveis";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"fev_22";316;"fev";2022
"651";"Automóveis";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"mar_22";459;"mar";2022
"652";"Automóveis";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"abr_22";345;"abr";2022
"653";"Automóveis";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"mai_22";404;"mai";2022
"654";"Automóveis";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"jun_22";491;"jun";2022
"655";"Automóveis";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"jul_22";347;"jul";2022
"656";"Automóveis";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"ago_22";292;"ago";2022
"657";"Automóveis";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"set_22";NA;"set";2022
"658";"Automóveis";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"out_22";NA;"out";2022
"659";"Automóveis";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"nov_22";NA;"nov";2022
"660";"Automóveis";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"dez_22";NA;"dez";2022
"661";"Automóveis";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"jan_21";451;"jan";2021
"662";"Automóveis";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"fev_21";355;"fev";2021
"663";"Automóveis";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"mar_21";529;"mar";2021
"664";"Automóveis";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"abr_21";456;"abr";2021
"665";"Automóveis";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"mai_21";449;"mai";2021
"666";"Automóveis";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"jun_21";743;"jun";2021
"667";"Automóveis";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"jul_21";712;"jul";2021
"668";"Automóveis";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"ago_21";496;"ago";2021
"669";"Automóveis";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"set_21";256;"set";2021
"670";"Automóveis";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"out_21";153;"out";2021
"671";"Automóveis";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"nov_21";235;"nov";2021
"672";"Automóveis";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"dez_21";596;"dez";2021
"673";"Automóveis";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"jan_20";653;"jan";2020
"674";"Automóveis";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"fev_20";710;"fev";2020
"675";"Automóveis";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"mar_20";619;"mar";2020
"676";"Automóveis";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"abr_20";184;"abr";2020
"677";"Automóveis";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"mai_20";227;"mai";2020
"678";"Automóveis";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"jun_20";739;"jun";2020
"679";"Automóveis";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"jul_20";745;"jul";2020
"680";"Automóveis";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"ago_20";601;"ago";2020
"681";"Automóveis";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"set_20";569;"set";2020
"682";"Automóveis";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"out_20";541;"out";2020
"683";"Automóveis";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"nov_20";563;"nov";2020
"684";"Automóveis";"Mercedes-Benz Cars & Vans";"Mercedes-Benz";"dez_20";698;"dez";2020
"685";"Automóveis";"Nissan";"Nissan";"jan_22";2519;"jan";2022
"686";"Automóveis";"Nissan";"Nissan";"fev_22";2289;"fev";2022
"687";"Automóveis";"Nissan";"Nissan";"mar_22";3419;"mar";2022
